Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours,Number_of_Stations,Number_of_Stops
31819,102,Short,1900-01-01 09:35:00,1900-01-01 11:50:00,2.25,21,20
31820,102,Short,1900-01-01 09:04:00,1900-01-01 11:24:00,2.3333333333333335,29,28
31821,102,Short,1900-01-01 10:52:00,1900-01-01 13:15:00,2.3833333333333333,29,28
31822,102,Short,1900-01-01 09:50:00,1900-01-01 12:10:00,2.3333333333333335,29,28
31823,102,Short,1900-01-01 12:05:00,1900-01-01 14:26:00,2.35,28,27
31824,102,Short,1900-01-01 12:07:00,1900-01-01 14:25:00,2.3,28,27
31825,102,Short,1900-01-01 13:15:00,1900-01-01 15:35:00,2.3333333333333335,30,29
31826,102,Short,1900-01-01 13:50:00,1900-01-01 16:00:00,2.1666666666666665,20,19
31827,102,Short,1900-01-01 15:25:00,1900-01-01 17:50:00,2.4166666666666665,30,29
31828,102,Short,1900-01-01 15:20:00,1900-01-01 17:37:00,2.283333333333333,29,28
31829,102,Short,1900-01-01 16:15:00,1900-01-01 18:35:00,2.3333333333333335,23,22
31830,102,Short,1900-01-01 16:27:00,1900-01-01 18:45:00,2.3,26,25
31831,102,Short,1900-01-01 17:36:00,1900-01-01 19:49:00,2.216666666666667,16,15
31832,102,Short,1900-01-01 18:32:00,1900-01-01 20:58:00,2.433333333333333,28,27
31833,102,Short,1900-01-01 18:42:00,1900-01-01 20:59:00,2.283333333333333,22,21
31834,102,Short,1900-01-01 19:24:00,1900-01-01 21:43:00,2.316666666666667,26,25
31835,102,Short,1900-01-01 19:35:00,1900-01-01 21:57:00,2.3666666666666667,29,28
31836,102,Short,1900-01-01 20:00:00,1900-01-01 22:25:00,2.4166666666666665,29,28
31837,102,Short,1900-01-01 21:00:00,1900-01-01 23:22:00,2.3666666666666667,28,27
31838,102,Short,1900-01-01 22:17:00,1900-01-01 00:40:00,2.3833333333333333,30,29
31839,102,Short,1900-01-01 07:46:00,1900-01-01 09:58:00,2.2,19,18
31840,102,Short,1900-01-01 20:25:00,1900-01-01 22:55:00,2.5,16,15
31841,102,Short,1900-01-01 10:28:00,1900-01-01 12:35:00,2.1166666666666667,9,8
31842,102,Short,1900-01-01 21:10:00,1900-01-01 23:25:00,2.25,9,8
31843,102,Short,1900-01-01 19:30:00,1900-01-01 21:40:00,2.1666666666666665,10,9
31844,102,Short,1900-01-01 14:17:00,1900-01-01 16:15:00,1.9666666666666666,10,9
31861,128,Short,1900-01-01 10:28:00,1900-01-01 13:10:00,2.7,23,22
31862,127,Short,1900-01-01 16:55:00,1900-01-01 19:55:00,3.0,24,23
31863,128,Short,1900-01-01 13:05:00,1900-01-01 15:45:00,2.6666666666666665,21,20
31864,127,Short,1900-01-01 17:55:00,1900-01-01 20:40:00,2.75,20,19
31865,128,Short,1900-01-01 22:10:00,1900-01-01 00:40:00,2.5,20,19
31866,127,Short,1900-01-01 11:05:00,1900-01-01 13:47:00,2.7,21,20
31911,119,Short,1900-01-01 04:20:00,1900-01-01 07:02:00,2.7,36,35
31912,119,Short,1900-01-01 03:50:00,1900-01-01 06:25:00,2.5833333333333335,36,35
31913,119,Short,1900-01-01 07:40:00,1900-01-01 10:28:00,2.8,36,35
31914,119,Short,1900-01-01 05:05:00,1900-01-01 07:37:00,2.533333333333333,36,35
31915,119,Short,1900-01-01 09:58:00,1900-01-01 12:39:00,2.683333333333333,36,35
31916,119,Short,1900-01-01 07:12:00,1900-01-01 09:52:00,2.6666666666666665,30,29
31917,119,Short,1900-01-01 12:45:00,1900-01-01 15:40:00,2.9166666666666665,36,35
31918,119,Short,1900-01-01 08:52:00,1900-01-01 11:30:00,2.6333333333333333,36,35
31919,119,Short,1900-01-01 14:05:00,1900-01-01 16:46:00,2.683333333333333,36,35
31920,119,Short,1900-01-01 10:40:00,1900-01-01 13:14:00,2.566666666666667,35,34
31921,119,Short,1900-01-01 17:15:00,1900-01-01 19:58:00,2.716666666666667,36,35
31922,119,Short,1900-01-01 14:05:00,1900-01-01 17:00:00,2.9166666666666665,36,35
31923,119,Short,1900-01-01 18:20:00,1900-01-01 21:04:00,2.7333333333333334,36,35
31924,119,Short,1900-01-01 15:35:00,1900-01-01 18:12:00,2.6166666666666667,35,34
31925,119,Short,1900-01-01 19:17:00,1900-01-01 21:54:00,2.6166666666666667,35,34
31926,119,Short,1900-01-01 19:54:00,1900-01-01 22:35:00,2.683333333333333,36,35
31927,119,Short,1900-01-01 20:32:00,1900-01-01 23:15:00,2.716666666666667,36,35
31928,119,Short,1900-01-01 21:25:00,1900-01-01 00:02:00,2.6166666666666667,31,30
31929,119,Short,1900-01-01 21:30:00,1900-01-01 00:11:00,2.683333333333333,36,35
32211,28,Short,1900-01-01 04:07:00,1900-01-01 04:50:00,0.7166666666666667,9,8
32212,28,Short,1900-01-01 05:00:00,1900-01-01 05:45:00,0.75,9,8
32213,28,Short,1900-01-01 04:57:00,1900-01-01 05:44:00,0.7833333333333333,9,8
32214,28,Short,1900-01-01 05:52:00,1900-01-01 06:35:00,0.7166666666666667,9,8
32215,28,Short,1900-01-01 05:42:00,1900-01-01 06:25:00,0.7166666666666667,9,8
32216,28,Short,1900-01-01 06:35:00,1900-01-01 07:18:00,0.7166666666666667,9,8
32217,28,Short,1900-01-01 06:05:00,1900-01-01 06:52:00,0.7833333333333333,9,8
32218,28,Short,1900-01-01 07:02:00,1900-01-01 07:46:00,0.7333333333333333,9,8
32219,28,Short,1900-01-01 06:42:00,1900-01-01 07:25:00,0.7166666666666667,9,8
32220,28,Short,1900-01-01 07:40:00,1900-01-01 08:27:00,0.7833333333333333,9,8
32221,28,Short,1900-01-01 07:52:00,1900-01-01 08:35:00,0.7166666666666667,9,8
32222,28,Short,1900-01-01 08:44:00,1900-01-01 09:28:00,0.7333333333333333,9,8
32223,28,Short,1900-01-01 08:23:00,1900-01-01 09:07:00,0.7333333333333333,9,8
32224,28,Short,1900-01-01 09:15:00,1900-01-01 10:00:00,0.75,9,8
32225,28,Short,1900-01-01 08:48:00,1900-01-01 09:31:00,0.7166666666666667,9,8
32226,28,Short,1900-01-01 09:50:00,1900-01-01 10:35:00,0.75,9,8
32227,28,Short,1900-01-01 09:50:00,1900-01-01 10:32:00,0.7,9,8
32228,28,Short,1900-01-01 10:58:00,1900-01-01 11:45:00,0.7833333333333333,9,8
32229,28,Short,1900-01-01 10:15:00,1900-01-01 11:02:00,0.7833333333333333,9,8
32230,28,Short,1900-01-01 11:25:00,1900-01-01 12:10:00,0.75,9,8
32231,28,Short,1900-01-01 10:50:00,1900-01-01 11:35:00,0.75,9,8
32232,28,Short,1900-01-01 12:08:00,1900-01-01 12:52:00,0.7333333333333333,9,8
32233,28,Short,1900-01-01 12:12:00,1900-01-01 12:57:00,0.75,9,8
32234,28,Short,1900-01-01 13:10:00,1900-01-01 14:05:00,0.9166666666666666,9,8
32235,28,Short,1900-01-01 13:25:00,1900-01-01 14:07:00,0.7,9,8
32236,28,Short,1900-01-01 14:22:00,1900-01-01 15:05:00,0.7166666666666667,9,8
32237,28,Short,1900-01-01 15:26:00,1900-01-01 16:10:00,0.7333333333333333,9,8
32238,28,Short,1900-01-01 16:25:00,1900-01-01 17:07:00,0.7,9,8
32239,28,Short,1900-01-01 16:05:00,1900-01-01 16:45:00,0.6666666666666666,9,8
32240,28,Short,1900-01-01 17:10:00,1900-01-01 17:55:00,0.75,9,8
32241,28,Short,1900-01-01 17:17:00,1900-01-01 18:02:00,0.75,9,8
32242,28,Short,1900-01-01 18:10:00,1900-01-01 18:55:00,0.75,9,8
32243,28,Short,1900-01-01 18:06:00,1900-01-01 18:49:00,0.7166666666666667,9,8
32244,28,Short,1900-01-01 18:30:00,1900-01-01 19:15:00,0.75,9,8
32245,28,Short,1900-01-01 19:05:00,1900-01-01 19:50:00,0.75,9,8
32246,28,Short,1900-01-01 19:15:00,1900-01-01 19:58:00,0.7166666666666667,9,8
32247,28,Short,1900-01-01 21:32:00,1900-01-01 22:15:00,0.7166666666666667,9,8
32248,28,Short,1900-01-01 20:32:00,1900-01-01 21:20:00,0.8,9,8
32249,28,Short,1900-01-01 22:22:00,1900-01-01 23:07:00,0.75,9,8
32250,28,Short,1900-01-01 22:32:00,1900-01-01 23:20:00,0.8,9,8
32252,28,Short,1900-01-01 23:45:00,1900-01-01 00:28:00,0.7166666666666667,9,8
32411,39,Short,1900-01-01 14:12:00,1900-01-01 15:12:00,1.0,13,12
32412,39,Short,1900-01-01 15:23:00,1900-01-01 16:30:00,1.1166666666666667,13,12
32413,39,Short,1900-01-01 20:40:00,1900-01-01 21:50:00,1.1666666666666667,13,12
32414,39,Short,1900-01-01 22:50:00,1900-01-01 23:50:00,1.0,13,12
33061,66,Short,1900-01-01 14:32:00,1900-01-01 16:44:00,2.2,26,25
33212,9,Short,1900-01-01 11:33:00,1900-01-01 11:50:00,0.2833333333333333,3,2
33231,15,Short,1900-01-01 18:17:00,1900-01-01 18:42:00,0.4166666666666667,7,6
33232,15,Short,1900-01-01 18:52:00,1900-01-01 19:17:00,0.4166666666666667,7,6
33262,15,Short,1900-01-01 17:12:00,1900-01-01 17:40:00,0.4666666666666667,9,8
33271,50,Short,1900-01-01 19:25:00,1900-01-01 20:45:00,1.3333333333333333,18,17
33282,67,Short,1900-01-01 16:15:00,1900-01-01 18:05:00,1.8333333333333333,27,26
33291,18,Short,1900-01-01 17:50:00,1900-01-01 18:18:00,0.4666666666666667,7,6
33311,52,Short,1900-01-01 04:03:00,1900-01-01 05:33:00,1.5,19,18
33312,52,Short,1900-01-01 05:10:00,1900-01-01 06:32:00,1.3666666666666667,19,18
33313,52,Short,1900-01-01 04:50:00,1900-01-01 06:15:00,1.4166666666666667,19,18
33314,52,Short,1900-01-01 09:28:00,1900-01-01 10:46:00,1.3,19,18
33315,52,Short,1900-01-01 07:52:00,1900-01-01 09:12:00,1.3333333333333333,19,18
33316,52,Short,1900-01-01 19:40:00,1900-01-01 21:04:00,1.4,19,18
33317,52,Short,1900-01-01 17:05:00,1900-01-01 18:30:00,1.4166666666666667,19,18
33318,52,Short,1900-01-01 22:24:00,1900-01-01 23:40:00,1.2666666666666666,19,18
33319,52,Short,1900-01-01 18:10:00,1900-01-01 19:32:00,1.3666666666666667,19,18
33320,52,Short,1900-01-01 20:28:00,1900-01-01 21:48:00,1.3333333333333333,19,18
33321,52,Short,1900-01-01 19:47:00,1900-01-01 21:10:00,1.3833333333333333,19,18
33323,52,Short,1900-01-01 22:13:00,1900-01-01 23:32:00,1.3166666666666667,19,18
33325,52,Short,1900-01-01 21:30:00,1900-01-01 22:55:00,1.4166666666666667,19,18
33351,22,Short,1900-01-01 15:42:00,1900-01-01 16:15:00,0.55,7,6
33357,7,Short,1900-01-01 07:02:00,1900-01-01 07:15:00,0.21666666666666667,3,2
33361,54,Short,1900-01-01 07:45:00,1900-01-01 08:55:00,1.1666666666666667,14,13
33362,54,Short,1900-01-01 09:25:00,1900-01-01 10:30:00,1.0833333333333333,12,11
33363,54,Short,1900-01-01 08:25:00,1900-01-01 09:30:00,1.0833333333333333,12,11
33364,54,Short,1900-01-01 20:08:00,1900-01-01 21:22:00,1.2333333333333334,12,11
33365,54,Short,1900-01-01 11:30:00,1900-01-01 12:35:00,1.0833333333333333,12,11
33366,54,Short,1900-01-01 22:10:00,1900-01-01 23:20:00,1.1666666666666667,12,11
33367,54,Short,1900-01-01 17:40:00,1900-01-01 18:48:00,1.1333333333333333,13,12
33382,35,Short,1900-01-01 22:15:00,1900-01-01 23:03:00,0.8,10,9
33401,24,Short,1900-01-01 18:12:00,1900-01-01 18:57:00,0.75,11,10
33402,25,Short,1900-01-01 09:35:00,1900-01-01 10:20:00,0.75,11,10
33411,12,Short,1900-01-01 09:28:00,1900-01-01 09:49:00,0.35,4,3
33412,12,Short,1900-01-01 10:03:00,1900-01-01 10:25:00,0.36666666666666664,4,3
33421,20,Short,1900-01-01 07:32:00,1900-01-01 08:12:00,0.6666666666666666,9,8
33422,20,Short,1900-01-01 08:52:00,1900-01-01 09:35:00,0.7166666666666667,9,8
33431,24,Short,1900-01-01 08:58:00,1900-01-01 09:45:00,0.7833333333333333,11,10
33432,25,Short,1900-01-01 05:16:00,1900-01-01 06:05:00,0.8166666666666667,11,10
33433,24,Short,1900-01-01 09:40:00,1900-01-01 10:26:00,0.7666666666666667,11,10
33434,25,Short,1900-01-01 08:15:00,1900-01-01 09:02:00,0.7833333333333333,11,10
33435,24,Short,1900-01-01 10:22:00,1900-01-01 11:12:00,0.8333333333333334,11,10
33436,25,Short,1900-01-01 10:40:00,1900-01-01 11:27:00,0.7833333333333333,11,10
33437,24,Short,1900-01-01 10:34:00,1900-01-01 11:22:00,0.8,11,10
33438,25,Short,1900-01-01 14:40:00,1900-01-01 15:25:00,0.75,11,10
33439,24,Short,1900-01-01 10:56:00,1900-01-01 11:42:00,0.7666666666666667,11,10
33440,25,Short,1900-01-01 16:12:00,1900-01-01 16:57:00,0.75,11,10
33441,24,Short,1900-01-01 16:16:00,1900-01-01 17:00:00,0.7333333333333333,11,10
33443,24,Short,1900-01-01 20:38:00,1900-01-01 21:24:00,0.7666666666666667,11,10
33445,24,Short,1900-01-01 21:12:00,1900-01-01 21:56:00,0.7333333333333333,11,10
33447,24,Short,1900-01-01 21:25:00,1900-01-01 22:10:00,0.75,11,10
33511,77,Short,1900-01-01 05:18:00,1900-01-01 07:28:00,2.1666666666666665,29,28
33512,77,Short,1900-01-01 03:03:00,1900-01-01 05:30:00,2.45,29,28
33513,77,Short,1900-01-01 06:12:00,1900-01-01 08:18:00,2.1,29,28
33514,77,Short,1900-01-01 04:48:00,1900-01-01 06:55:00,2.1166666666666667,29,28
33515,77,Short,1900-01-01 07:40:00,1900-01-01 09:55:00,2.25,29,28
33516,77,Short,1900-01-01 06:46:00,1900-01-01 08:55:00,2.15,25,24
33517,77,Short,1900-01-01 08:20:00,1900-01-01 10:30:00,2.1666666666666665,29,28
33518,77,Short,1900-01-01 07:42:00,1900-01-01 09:52:00,2.1666666666666665,26,25
33519,77,Short,1900-01-01 09:18:00,1900-01-01 11:30:00,2.2,29,28
33520,77,Short,1900-01-01 10:47:00,1900-01-01 13:00:00,2.216666666666667,29,28
33521,77,Short,1900-01-01 11:05:00,1900-01-01 13:08:00,2.05,29,28
33522,77,Short,1900-01-01 11:32:00,1900-01-01 13:40:00,2.1333333333333333,29,28
33523,77,Short,1900-01-01 12:15:00,1900-01-01 14:20:00,2.0833333333333335,29,28
33524,77,Short,1900-01-01 12:05:00,1900-01-01 14:10:00,2.0833333333333335,24,23
33525,77,Short,1900-01-01 14:17:00,1900-01-01 16:38:00,2.35,29,28
33526,77,Short,1900-01-01 13:15:00,1900-01-01 15:18:00,2.05,29,28
33527,77,Short,1900-01-01 14:52:00,1900-01-01 17:08:00,2.2666666666666666,25,24
33528,77,Short,1900-01-01 13:42:00,1900-01-01 15:47:00,2.0833333333333335,24,23
33529,77,Short,1900-01-01 18:00:00,1900-01-01 20:05:00,2.0833333333333335,25,24
33530,77,Short,1900-01-01 14:54:00,1900-01-01 17:12:00,2.3,29,28
33531,77,Short,1900-01-01 19:45:00,1900-01-01 21:50:00,2.0833333333333335,25,24
33532,77,Short,1900-01-01 17:22:00,1900-01-01 19:37:00,2.25,29,28
33533,77,Short,1900-01-01 22:15:00,1900-01-01 00:26:00,2.183333333333333,29,28
33534,77,Short,1900-01-01 18:02:00,1900-01-01 20:07:00,2.0833333333333335,25,24
33536,77,Short,1900-01-01 18:53:00,1900-01-01 21:10:00,2.283333333333333,29,28
33538,77,Short,1900-01-01 21:26:00,1900-01-01 23:35:00,2.15,24,23
33611,32,Short,1900-01-01 05:02:00,1900-01-01 06:04:00,1.0333333333333334,13,12
33612,32,Short,1900-01-01 05:42:00,1900-01-01 06:40:00,0.9666666666666667,13,12
33613,32,Short,1900-01-01 07:25:00,1900-01-01 08:25:00,1.0,13,12
33614,32,Short,1900-01-01 06:25:00,1900-01-01 07:25:00,1.0,13,12
33615,32,Short,1900-01-01 08:30:00,1900-01-01 09:30:00,1.0,13,12
33616,32,Short,1900-01-01 07:32:00,1900-01-01 08:32:00,1.0,13,12
33617,32,Short,1900-01-01 09:57:00,1900-01-01 10:57:00,1.0,13,12
33618,32,Short,1900-01-01 08:45:00,1900-01-01 09:45:00,1.0,13,12
33619,32,Short,1900-01-01 16:24:00,1900-01-01 17:25:00,1.0166666666666666,13,12
33620,32,Short,1900-01-01 09:43:00,1900-01-01 10:45:00,1.0333333333333334,13,12
33621,32,Short,1900-01-01 18:47:00,1900-01-01 19:46:00,0.9833333333333333,13,12
33622,32,Short,1900-01-01 11:10:00,1900-01-01 12:05:00,0.9166666666666666,11,10
33623,32,Short,1900-01-01 19:50:00,1900-01-01 20:52:00,1.0333333333333334,13,12
33624,32,Short,1900-01-01 17:35:00,1900-01-01 18:32:00,0.95,13,12
33626,32,Short,1900-01-01 18:45:00,1900-01-01 19:45:00,1.0,13,12
33628,32,Short,1900-01-01 20:15:00,1900-01-01 21:15:00,1.0,13,12
33630,32,Short,1900-01-01 21:05:00,1900-01-01 22:03:00,0.9666666666666667,13,12
33651,47,Short,1900-01-01 04:45:00,1900-01-01 06:03:00,1.3,17,16
33652,47,Short,1900-01-01 06:35:00,1900-01-01 07:55:00,1.3333333333333333,17,16
33653,47,Short,1900-01-01 06:48:00,1900-01-01 08:08:00,1.3333333333333333,17,16
33654,47,Short,1900-01-01 08:55:00,1900-01-01 10:15:00,1.3333333333333333,17,16
33655,47,Short,1900-01-01 11:20:00,1900-01-01 12:37:00,1.2833333333333334,17,16
33656,47,Short,1900-01-01 12:47:00,1900-01-01 14:03:00,1.2666666666666666,17,16
33657,47,Short,1900-01-01 11:57:00,1900-01-01 13:15:00,1.3,17,16
33658,47,Short,1900-01-01 13:40:00,1900-01-01 15:00:00,1.3333333333333333,17,16
33659,47,Short,1900-01-01 13:32:00,1900-01-01 14:50:00,1.3,17,16
33660,47,Short,1900-01-01 14:58:00,1900-01-01 16:15:00,1.2833333333333334,17,16
33664,47,Short,1900-01-01 16:35:00,1900-01-01 17:50:00,1.25,17,16
33666,47,Short,1900-01-01 20:05:00,1900-01-01 21:27:00,1.3666666666666667,17,16
33681,59,Short,1900-01-01 09:10:00,1900-01-01 10:47:00,1.6166666666666667,20,19
33682,60,Short,1900-01-01 11:37:00,1900-01-01 13:10:00,1.55,20,19
33685,59,Short,1900-01-01 20:23:00,1900-01-01 21:57:00,1.5666666666666667,20,19
33686,60,Short,1900-01-01 21:20:00,1900-01-01 22:54:00,1.5666666666666667,20,19
33687,59,Short,1900-01-01 14:05:00,1900-01-01 15:40:00,1.5833333333333333,20,19
33688,60,Short,1900-01-01 15:55:00,1900-01-01 17:35:00,1.6666666666666667,20,19
33711,32,Short,1900-01-01 04:25:00,1900-01-01 05:08:00,0.7166666666666667,8,7
33712,32,Short,1900-01-01 04:22:00,1900-01-01 05:08:00,0.7666666666666667,8,7
33713,32,Short,1900-01-01 06:22:00,1900-01-01 07:08:00,0.7666666666666667,9,8
33714,32,Short,1900-01-01 06:20:00,1900-01-01 07:05:00,0.75,9,8
33715,32,Short,1900-01-01 07:22:00,1900-01-01 08:10:00,0.8,8,7
33716,32,Short,1900-01-01 07:20:00,1900-01-01 08:05:00,0.75,8,7
33717,32,Short,1900-01-01 08:34:00,1900-01-01 09:15:00,0.6833333333333333,8,7
33718,32,Short,1900-01-01 09:23:00,1900-01-01 10:09:00,0.7666666666666667,9,8
33719,32,Short,1900-01-01 09:27:00,1900-01-01 10:08:00,0.6833333333333333,8,7
33720,32,Short,1900-01-01 10:20:00,1900-01-01 11:05:00,0.75,8,7
33721,32,Short,1900-01-01 10:22:00,1900-01-01 11:06:00,0.7333333333333333,9,8
33722,32,Short,1900-01-01 12:20:00,1900-01-01 13:00:00,0.6666666666666666,8,7
33723,32,Short,1900-01-01 11:20:00,1900-01-01 12:05:00,0.75,8,7
33724,32,Short,1900-01-01 13:00:00,1900-01-01 13:45:00,0.75,8,7
33725,32,Short,1900-01-01 14:20:00,1900-01-01 15:05:00,0.75,8,7
33726,32,Short,1900-01-01 14:15:00,1900-01-01 14:57:00,0.7,9,8
33727,32,Short,1900-01-01 15:25:00,1900-01-01 16:10:00,0.75,8,7
33728,32,Short,1900-01-01 15:20:00,1900-01-01 16:03:00,0.7166666666666667,8,7
33729,32,Short,1900-01-01 16:34:00,1900-01-01 17:20:00,0.7666666666666667,9,8
33730,32,Short,1900-01-01 16:30:00,1900-01-01 17:12:00,0.7,9,8
33731,32,Short,1900-01-01 18:05:00,1900-01-01 18:50:00,0.75,8,7
33732,32,Short,1900-01-01 18:00:00,1900-01-01 18:42:00,0.7,8,7
33733,32,Short,1900-01-01 18:50:00,1900-01-01 19:32:00,0.7,9,8
33734,32,Short,1900-01-01 19:36:00,1900-01-01 20:17:00,0.6833333333333333,8,7
33735,32,Short,1900-01-01 19:40:00,1900-01-01 20:26:00,0.7666666666666667,9,8
33736,32,Short,1900-01-01 20:54:00,1900-01-01 21:37:00,0.7166666666666667,9,8
33737,32,Short,1900-01-01 20:58:00,1900-01-01 21:43:00,0.75,8,7
33738,32,Short,1900-01-01 23:09:00,1900-01-01 23:52:00,0.7166666666666667,8,7
33739,32,Short,1900-01-01 23:12:00,1900-01-01 23:58:00,0.7666666666666667,9,8
33751,52,Short,1900-01-01 12:36:00,1900-01-01 13:45:00,1.15,12,11
33752,52,Short,1900-01-01 11:16:00,1900-01-01 12:28:00,1.2,12,11
33801,79,Short,1900-01-01 17:30:00,1900-01-01 19:26:00,1.9333333333333333,24,23
33802,79,Short,1900-01-01 07:15:00,1900-01-01 09:15:00,2.0,24,23
33811,79,Short,1900-01-01 03:15:00,1900-01-01 05:02:00,1.7833333333333334,17,16
33812,79,Short,1900-01-01 02:58:00,1900-01-01 05:05:00,2.1166666666666667,23,22
33813,79,Short,1900-01-01 04:15:00,1900-01-01 06:08:00,1.8833333333333333,23,22
33814,79,Short,1900-01-01 04:25:00,1900-01-01 06:17:00,1.8666666666666667,21,20
33815,79,Short,1900-01-01 04:55:00,1900-01-01 06:50:00,1.9166666666666667,24,23
33816,79,Short,1900-01-01 05:15:00,1900-01-01 07:05:00,1.8333333333333333,22,21
33817,79,Short,1900-01-01 05:56:00,1900-01-01 07:45:00,1.8166666666666667,21,20
33818,79,Short,1900-01-01 05:40:00,1900-01-01 07:36:00,1.9333333333333333,24,23
33819,79,Short,1900-01-01 07:10:00,1900-01-01 09:10:00,2.0,23,22
33820,79,Short,1900-01-01 06:15:00,1900-01-01 08:05:00,1.8333333333333333,22,21
33821,79,Short,1900-01-01 08:10:00,1900-01-01 10:05:00,1.9166666666666667,24,23
33822,79,Short,1900-01-01 06:50:00,1900-01-01 08:48:00,1.9666666666666666,24,23
33823,79,Short,1900-01-01 08:42:00,1900-01-01 10:37:00,1.9166666666666667,24,23
33824,79,Short,1900-01-01 08:08:00,1900-01-01 10:05:00,1.95,24,23
33825,79,Short,1900-01-01 10:05:00,1900-01-01 12:00:00,1.9166666666666667,23,22
33826,79,Short,1900-01-01 08:32:00,1900-01-01 10:30:00,1.9666666666666666,24,23
33827,79,Short,1900-01-01 11:28:00,1900-01-01 13:25:00,1.95,24,23
33828,79,Short,1900-01-01 09:05:00,1900-01-01 11:05:00,2.0,24,23
33829,79,Short,1900-01-01 12:27:00,1900-01-01 14:20:00,1.8833333333333333,24,23
33830,79,Short,1900-01-01 10:28:00,1900-01-01 12:30:00,2.033333333333333,24,23
33831,79,Short,1900-01-01 12:47:00,1900-01-01 14:40:00,1.8833333333333333,24,23
33832,79,Short,1900-01-01 11:30:00,1900-01-01 13:58:00,2.466666666666667,23,22
33833,79,Short,1900-01-01 13:55:00,1900-01-01 15:50:00,1.9166666666666667,23,22
33834,79,Short,1900-01-01 12:47:00,1900-01-01 14:45:00,1.9666666666666666,24,23
33835,79,Short,1900-01-01 15:10:00,1900-01-01 17:05:00,1.9166666666666667,24,23
33836,79,Short,1900-01-01 14:12:00,1900-01-01 16:05:00,1.8833333333333333,23,22
33837,79,Short,1900-01-01 15:50:00,1900-01-01 17:45:00,1.9166666666666667,24,23
33838,79,Short,1900-01-01 14:55:00,1900-01-01 16:48:00,1.8833333333333333,24,23
33839,79,Short,1900-01-01 16:42:00,1900-01-01 18:35:00,1.8833333333333333,24,23
33840,79,Short,1900-01-01 15:22:00,1900-01-01 17:20:00,1.9666666666666666,24,23
33841,79,Short,1900-01-01 17:10:00,1900-01-01 19:05:00,1.9166666666666667,24,23
33842,79,Short,1900-01-01 16:55:00,1900-01-01 18:50:00,1.9166666666666667,24,23
33843,79,Short,1900-01-01 17:45:00,1900-01-01 19:45:00,2.0,24,23
33844,79,Short,1900-01-01 17:30:00,1900-01-01 19:30:00,2.0,23,22
33845,79,Short,1900-01-01 18:36:00,1900-01-01 20:30:00,1.9,24,23
33846,79,Short,1900-01-01 18:28:00,1900-01-01 20:25:00,1.95,24,23
33847,79,Short,1900-01-01 18:55:00,1900-01-01 20:50:00,1.9166666666666667,23,22
33848,79,Short,1900-01-01 18:57:00,1900-01-01 20:53:00,1.9333333333333333,23,22
33849,79,Short,1900-01-01 19:25:00,1900-01-01 21:25:00,2.0,24,23
33850,79,Short,1900-01-01 19:40:00,1900-01-01 21:37:00,1.95,24,23
33851,79,Short,1900-01-01 20:05:00,1900-01-01 22:00:00,1.9166666666666667,24,23
33852,79,Short,1900-01-01 20:40:00,1900-01-01 22:40:00,2.0,23,22
33853,79,Short,1900-01-01 21:02:00,1900-01-01 22:55:00,1.8833333333333333,24,23
33854,79,Short,1900-01-01 21:15:00,1900-01-01 23:10:00,1.9166666666666667,22,21
33855,79,Short,1900-01-01 21:45:00,1900-01-01 23:40:00,1.9166666666666667,23,22
33856,79,Short,1900-01-01 21:35:00,1900-01-01 23:30:00,1.9166666666666667,17,16
33857,79,Short,1900-01-01 22:32:00,1900-01-01 00:25:00,1.8833333333333333,23,22
33858,79,Short,1900-01-01 22:40:00,1900-01-01 00:30:00,1.8333333333333333,23,22
